,사고년도,사고월,사고일,사고시각,사고시간_인덱스,사고요일,사고요일_i,사고장소,위도,경도,사고내용,사고내용_i,사고유형,사고유형_i,기상상태,기상상태_i,도로형태,가해운전자 차종,가해운전자 차종_i,가해운전자 성별,가해운전자 성별_i,가해운전자_연령대,피해운전자 차종,피해운전자 차종_i,피해운전자 성별,피해운전자 성별_i,피해운전자_연령대
3631,2017,9,19,8,2,화,1,서울특별시 강남구 청담동 선릉로190길,37.5282929,127.0490257,중상,2,차대차,0,맑음,0,0,승용,0,여,1,40,이륜,5,남,0,30
3632,2017,6,30,21,7,금,4,서울특별시 강남구 청담동 선릉로,37.5231998,127.0486655,중상,2,차대차,0,맑음,0,1,승용,0,남,0,20,자전거,6,남,0,40
3633,2017,9,18,21,7,월,0,서울특별시 강남구 청담동 도산대로,37.5211419,127.0346289,경상,1,차대차,0,맑음,0,0,승용,0,남,0,40,승용,0,여,1,60
3634,2017,6,25,11,3,일,6,서울특별시 강남구 청담동 학동로,37.5231998,127.0486655,경상,1,차대차,0,맑음,0,1,승용,0,남,0,30,승용,0,남,0,70
3635,2017,1,25,21,7,수,2,서울특별시 강남구 청담동 학동로,37.5231998,127.0486655,중상,2,차대사람,1,맑음,0,1,승합,3,남,0,50,보행자,9,남,0,50
3636,2017,1,2,19,6,월,0,서울특별시 강남구 청담동 삼성로,37.5231998,127.0486655,중상,2,차대차,0,맑음,0,0,승용,0,남,0,20,승용,0,여,1,20
3637,2017,7,29,0,0,토,5,서울특별시 강남구 청담동 영동대로,37.5231998,127.0486655,부상신고,0,차대사람,1,맑음,0,1,승용,0,남,0,40,보행자,9,남,0,50
3638,2017,6,12,18,6,월,0,서울특별시 강남구 청담동 올림픽대로,37.5116399,126.9948354,중상,2,차대사람,1,맑음,0,1,자전거,6,남,0,60,보행자,9,여,1,20
3639,2017,4,8,1,0,토,5,서울특별시 강남구 청담동 도산대로81길,37.5261123,127.0469625,경상,1,차대차,0,맑음,0,1,승용,0,남,0,30,승용,0,남,0,30
3640,2017,5,26,4,1,금,4,서울특별시 강남구 청담동 압구정로,37.5270213,127.0357939,중상,2,차대사람,1,맑음,0,1,승용,0,남,0,20,보행자,9,남,0,40
3641,2017,4,5,5,1,수,2,서울특별시 강남구 청담동 영동대로,37.5231998,127.0486655,중상,2,차대사람,1,맑음,0,1,승용,0,여,1,50,보행자,9,여,1,40
3642,2017,9,13,9,3,수,2,서울특별시 강남구 청담동 영동대로,37.5231998,127.0486655,경상,1,차대차,0,맑음,0,1,이륜,5,남,0,60,승용,0,남,0,30
3643,2017,7,13,10,3,목,3,서울특별시 강남구 청담동 압구정로79길,37.5255149,127.0511273,경상,1,차대사람,1,맑음,0,1,승용,0,남,0,30,보행자,9,남,0,60
3644,2017,5,29,0,0,월,0,서울특별시 강남구 청담동 삼성로,37.5231998,127.0486655,경상,1,차대차,0,맑음,0,0,승용,0,남,0,70,승용,0,남,0,60
3645,2017,8,22,11,3,화,1,서울특별시 강남구 청담동 학동로,37.5231998,127.0486655,경상,1,차대차,0,맑음,0,1,승용,0,여,1,40,자전거,6,남,0,20
3646,2017,1,16,23,7,월,0,서울특별시 강남구 청담동 학동로,37.5231998,127.0486655,중상,2,차대사람,1,흐림,2,1,승용,0,남,0,50,보행자,9,남,0,60
3647,2017,3,29,10,3,수,2,서울특별시 강남구 청담동 도산대로58길,37.5222202,127.0414265,중상,2,차대차,0,맑음,0,0,승용,0,여,1,30,이륜,5,남,0,30
3648,2017,4,21,15,5,금,4,서울특별시 강남구 청담동 삼성로,37.5231998,127.0486655,부상신고,0,차대차,0,맑음,0,1,승합,3,남,0,30,승용,0,남,0,50
3649,2017,4,1,9,3,토,5,서울특별시 강남구 청담동 올림픽대로,37.5116399,126.9948354,경상,1,차대차,0,맑음,0,1,승용,0,남,0,30,승용,0,남,0,50
3650,2017,5,22,21,7,월,0,서울특별시 강남구 청담동 압구정로,37.5270213,127.0357939,경상,1,차대차,0,맑음,0,1,승용,0,남,0,40,승용,0,남,0,60
3651,2017,3,31,19,6,금,4,서울특별시 강남구 청담동 도산대로,37.5211419,127.0346289,경상,1,차대차,0,맑음,0,0,승용,0,여,1,60,이륜,5,남,0,30
3652,2017,11,29,7,2,수,2,서울특별시 강남구 청담동 도산대로,37.5211419,127.0346289,중상,2,차대차,0,맑음,0,0,승용,0,남,0,60,승용,0,남,0,50
3653,2017,12,22,0,0,금,4,서울특별시 강남구 청담동 도산대로,37.5211419,127.0346289,경상,1,차대차,0,맑음,0,1,승용,0,여,1,50,승용,0,남,0,30
3654,2017,9,19,22,7,화,1,서울특별시 강남구 청담동 영동대로,37.5231998,127.0486655,경상,1,차대차,0,비,1,0,승용,0,여,1,40,승용,0,여,1,60
3655,2017,12,8,1,0,금,4,서울특별시 강남구 청담동 영동대로,37.5231998,127.0486655,경상,1,차대차,0,맑음,0,1,승용,0,남,0,50,승용,0,남,0,70
3656,2017,6,9,7,2,금,4,서울특별시 강남구 청담동 영동대로,37.5231998,127.0486655,경상,1,차대차,0,맑음,0,0,승용,0,남,0,20,이륜,5,남,0,30
3657,2017,6,15,17,5,목,3,서울특별시 강남구 청담동 선릉로132길,37.5185474,127.0432944,경상,1,차대사람,1,맑음,0,0,승용,0,여,1,10,보행자,9,남,0,30
3658,2017,6,22,1,0,목,3,서울특별시 강남구 삼성동 분당수서로,37.49349,127.0772119,경상,1,차대차,0,맑음,0,1,승용,0,여,1,20,화물,8,남,0,40
3659,2017,12,27,20,6,수,2,서울특별시 강남구 삼성동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,0,승용,0,남,0,50,화물,8,남,0,40
3660,2017,10,16,11,3,월,0,서울특별시 강남구 삼성동 봉은사로,37.5085884,127.0405045,중상,2,차대차,0,맑음,0,0,승용,0,남,0,60,승용,0,여,1,60
3661,2017,12,26,1,0,화,1,서울특별시 강남구 삼성동 올림픽대로,37.5116399,126.9948354,부상신고,0,차대차,0,맑음,0,1,승용,0,남,0,60,승용,0,남,0,50
3662,2017,4,7,17,5,금,4,서울특별시 강남구 삼성동 선릉로120길,37.5137517,127.0435828,부상신고,0,차대차,0,맑음,0,1,자전거,6,남,0,70,승용,0,여,1,10
3663,2017,11,6,14,4,월,0,서울특별시 강남구 삼성동 테헤란로,37.5045703,127.0494465,중상,2,차대차,0,맑음,0,0,이륜,5,남,0,30,승용,0,여,1,60
3664,2017,2,8,21,7,수,2,서울특별시 강남구 삼성동 영동대로,37.5121481,127.0609078,경상,1,차대차,0,맑음,0,0,승용,0,남,0,20,이륜,5,남,0,40
3665,2017,4,19,23,7,수,2,서울특별시 강남구 삼성동 테헤란로,37.5045703,127.0494465,중상,2,차대차,0,맑음,0,0,승용,0,남,0,50,승합,3,남,0,50
3666,2017,10,12,19,6,목,3,서울특별시 강남구 삼성동 선릉로,37.5139848,127.0565207,중상,2,차대차,0,맑음,0,0,이륜,5,남,0,20,이륜,5,남,0,10
3667,2017,11,29,1,0,수,2,서울특별시 강남구 삼성동 선릉로,37.5139848,127.0565207,중상,2,차대차,0,맑음,0,0,승용,0,남,0,20,승용,0,남,0,40
3668,2017,5,27,1,0,토,5,서울특별시 강남구 삼성동 선릉로,37.5139848,127.0565207,경상,1,차대차,0,맑음,0,1,승용,0,남,0,30,승용,0,남,0,40
3669,2017,11,29,21,7,수,2,서울특별시 강남구 삼성동 학동로,37.5148554,127.033969,중상,2,차대차,0,맑음,0,0,승용,0,남,0,50,승용,0,남,0,40
3670,2017,8,9,4,1,수,2,서울특별시 강남구 삼성동 테헤란로,37.5045703,127.0494465,중상,2,차대차,0,맑음,0,1,승용,0,남,0,50,승용,0,남,0,30
3671,2017,12,4,19,6,월,0,서울특별시 강남구 삼성동 선릉로100길,37.5068141,127.0494448,중상,2,차대사람,1,맑음,0,0,승용,0,여,1,60,보행자,9,남,0,30
3672,2017,4,27,9,3,목,3,서울특별시 강남구 삼성동 영동대로,37.5121481,127.0609078,경상,1,차대차,0,맑음,0,1,승용,0,남,0,20,승용,0,여,1,60
3673,2017,2,7,15,5,화,1,서울특별시 강남구 삼성동 봉은사로,37.5085884,127.0405045,경상,1,차대차,0,맑음,0,1,승용,0,남,0,20,승용,0,남,0,30
3674,2017,11,25,0,0,토,5,서울특별시 강남구 삼성동 영동대로,37.5121481,127.0609078,중상,2,차대차,0,맑음,0,0,승용,0,남,0,30,승용,0,남,0,20
3675,2017,12,10,11,3,일,6,서울특별시 강남구 삼성동 봉은사로,37.5085884,127.0405045,경상,1,차대차,0,흐림,2,0,승용,0,남,0,40,승용,0,남,0,50
3676,2017,10,2,18,6,월,0,서울특별시 강남구 삼성동 봉은사로,37.5085884,127.0405045,중상,2,차대차,0,맑음,0,0,승용,0,여,1,50,승용,0,남,0,20
3677,2017,8,23,11,3,수,2,서울특별시 강남구 삼성동 삼성로,37.5139848,127.0565207,경상,1,차대차,0,흐림,2,1,승용,0,남,0,60,승용,0,남,0,70
3678,2017,11,1,13,4,수,2,서울특별시 강남구 삼성동 선릉로100길,37.5068141,127.0494448,중상,2,차대사람,1,맑음,0,1,이륜,5,남,0,40,보행자,9,남,0,20
3679,2017,6,3,23,7,토,5,서울특별시 강남구 삼성동 학동로,37.5148554,127.033969,경상,1,차대차,0,맑음,0,1,승용,0,남,0,30,승용,0,여,1,30
3680,2017,12,23,19,6,토,5,서울특별시 강남구 삼성동 봉은사로,37.5085884,127.0405045,경상,1,차대차,0,맑음,0,1,승용,0,여,1,20,승용,0,남,0,30
3681,2017,12,18,22,7,월,0,서울특별시 강남구 삼성동 학동로,37.5148554,127.033969,경상,1,차대차,0,맑음,0,1,승합,3,남,0,50,승용,0,남,0,40
3682,2017,2,16,19,6,목,3,서울특별시 강남구 삼성동 영동대로,37.5121481,127.0609078,중상,2,차대차,0,맑음,0,1,승용,0,남,0,30,이륜,5,남,0,50
3683,2017,10,30,16,5,월,0,서울특별시 강남구 삼성동 영동대로,37.5121481,127.0609078,사망,3,차대차,0,맑음,0,1,승용,0,남,0,40,승용,0,남,0,40
3684,2017,5,11,13,4,목,3,서울특별시 강남구 삼성동 봉은사로,37.5085884,127.0405045,경상,1,차대사람,1,맑음,0,1,자전거,6,남,0,70,보행자,9,남,0,20
3685,2017,10,4,5,1,수,2,서울특별시 강남구 삼성동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,1,승용,0,남,0,40,승용,0,남,0,60
3686,2017,4,25,23,7,화,1,서울특별시 강남구 삼성동 테헤란로,37.5045703,127.0494465,중상,2,차대사람,1,맑음,0,1,승용,0,남,0,40,보행자,9,남,0,50
3687,2017,1,21,12,4,토,5,서울특별시 강남구 삼성동 영동대로112길,37.515319,127.0626462,경상,1,차대차,0,맑음,0,1,승용,0,남,0,20,승용,0,남,0,30
3688,2017,5,16,10,3,화,1,서울특별시 강남구 삼성동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,0,화물,8,남,0,70,화물,8,남,0,50
3689,2017,4,14,1,0,금,4,서울특별시 강남구 삼성동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,1,승용,0,남,0,50,승용,0,남,0,40
3690,2017,10,26,18,6,목,3,서울특별시 강남구 삼성동 봉은사로,37.5085884,127.0405045,경상,1,차대차,0,맑음,0,0,승용,0,남,0,30,승용,0,남,0,30
3691,2017,5,3,5,1,수,2,서울특별시 강남구 삼성동 삼성로96길,37.5088726,127.0572984,경상,1,차대차,0,맑음,0,0,승용,0,남,0,40,화물,8,남,0,60
3692,2017,10,19,12,4,목,3,서울특별시 강남구 삼성동 봉은사로,37.5085884,127.0405045,경상,1,차대차,0,맑음,0,0,승용,0,남,0,30,이륜,5,남,0,60
3693,2017,5,8,6,2,월,0,서울특별시 강남구 삼성동 학동로68길,37.5166817,127.0469781,중상,2,차대차,0,맑음,0,0,승용,0,남,0,50,승합,3,남,0,50
3694,2017,10,10,19,6,화,1,서울특별시 강남구 삼성동 학동로56길,37.5147383,127.0430683,중상,2,차대사람,1,맑음,0,1,승용,0,남,0,20,보행자,9,남,0,50
3695,2017,10,28,9,3,토,5,서울특별시 강남구 삼성동 선릉로,37.5139848,127.0565207,경상,1,차대차,0,맑음,0,1,승용,0,남,0,30,승용,0,남,0,30
3696,2017,6,25,3,1,일,6,서울특별시 강남구 삼성동 테헤란로,37.5045703,127.0494465,중상,2,차대차,0,맑음,0,1,승용,0,남,0,60,승용,0,남,0,20
3697,2017,11,4,4,1,토,5,서울특별시 강남구 삼성동 선릉로94길,37.505957,127.0494192,경상,1,차대차,0,맑음,0,1,승용,0,남,0,20,승용,0,여,1,30
3698,2017,5,27,9,3,토,5,서울특별시 강남구 삼성동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,1,승용,0,남,0,30,승용,0,남,0,80
3699,2017,11,26,1,0,일,6,서울특별시 강남구 삼성동 봉은사로,37.5085884,127.0405045,경상,1,차대사람,1,흐림,2,0,승용,0,남,0,20,보행자,9,남,0,40
3700,2017,1,12,23,7,목,3,서울특별시 강남구 삼성동 봉은사로,37.5085884,127.0405045,경상,1,차대차,0,맑음,0,1,승용,0,남,0,30,승용,0,여,1,50
3701,2017,2,26,19,6,일,6,서울특별시 강남구 삼성동 영동대로85길,37.5068346,127.0621691,경상,1,차대차,0,맑음,0,1,승용,0,남,0,30,승합,3,남,0,40
3702,2017,11,18,14,4,토,5,서울특별시 강남구 삼성동 봉은사로,37.5085884,127.0405045,경상,1,차대차,0,맑음,0,0,승용,0,여,1,20,승용,0,남,0,40
3703,2017,6,29,16,5,목,3,서울특별시 강남구 삼성동 봉은사로73길,37.5139716,127.0500292,중상,2,차대사람,1,맑음,0,0,화물,8,남,0,70,보행자,9,여,1,70
3704,2017,1,19,14,4,목,3,서울특별시 강남구 삼성동 선릉로,37.5139848,127.0565207,부상신고,0,차대차,0,맑음,0,0,이륜,5,남,0,20,승용,0,여,1,20
3705,2017,10,31,11,3,화,1,서울특별시 강남구 삼성동 봉은사로,37.5085884,127.0405045,경상,1,차대차,0,맑음,0,0,승용,0,남,0,60,승용,0,남,0,30
3706,2017,11,14,11,3,화,1,서울특별시 강남구 삼성동 선릉로120길,37.5137517,127.0435828,경상,1,차대사람,1,맑음,0,1,승용,0,남,0,40,보행자,9,여,1,60
3707,2017,1,10,1,0,화,1,서울특별시 강남구 삼성동 테헤란로,37.5045703,127.0494465,중상,2,차대차,0,맑음,0,1,승용,0,여,1,30,승용,0,남,0,20
3708,2017,12,26,12,4,화,1,서울특별시 강남구 삼성동 봉은사로,37.5085884,127.0405045,경상,1,차대차,0,맑음,0,0,승용,0,남,0,30,승용,0,남,0,60
3709,2017,8,14,23,7,월,0,서울특별시 강남구 삼성동 영동대로,37.5121481,127.0609078,경상,1,차대차,0,맑음,0,0,승용,0,남,0,40,승용,0,여,1,30
3710,2017,2,8,18,6,수,2,서울특별시 강남구 삼성동 영동대로,37.5121481,127.0609078,경상,1,차대차,0,맑음,0,1,승용,0,남,0,50,승용,0,남,0,40
3711,2017,12,23,19,6,토,5,서울특별시 강남구 삼성동 올림픽대로,37.5116399,126.9948354,중상,2,차대차,0,맑음,0,1,승합,3,남,0,40,승용,0,여,1,50
3712,2017,2,3,5,1,금,4,서울특별시 강남구 삼성동 삼성로,37.5139848,127.0565207,경상,1,차대차,0,맑음,0,0,승용,0,남,0,30,승용,0,여,1,30
3713,2017,7,4,20,6,화,1,서울특별시 강남구 삼성동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,1,이륜,5,남,0,40,승용,0,여,1,20
3714,2017,9,29,1,0,금,4,서울특별시 강남구 삼성동 봉은사로,37.5085884,127.0405045,중상,2,차대차,0,맑음,0,0,승용,0,남,0,40,승용,0,남,0,50
3715,2017,10,9,6,2,월,0,서울특별시 강남구 삼성동 학동로,37.5148554,127.033969,중상,2,차대차,0,맑음,0,0,승용,0,남,0,70,자전거,6,여,1,50
3716,2017,10,2,5,1,월,0,서울특별시 강남구 삼성동 봉은사로,37.5085884,127.0405045,경상,1,차대차,0,맑음,0,0,승용,0,남,0,20,승용,0,남,0,60
3717,2017,3,2,12,4,목,3,서울특별시 강남구 삼성동 테헤란로,37.5045703,127.0494465,중상,2,차대차,0,맑음,0,1,승용,0,여,1,30,이륜,5,남,0,30
3718,2017,11,9,15,5,목,3,서울특별시 강남구 삼성동 테헤란로,37.5045703,127.0494465,부상신고,0,차대차,0,맑음,0,1,승용,0,남,0,70,승용,0,남,0,60
3719,2017,7,31,4,1,월,0,서울특별시 강남구 삼성동 테헤란로,37.5045703,127.0494465,중상,2,차대차,0,맑음,0,1,승용,0,남,0,40,자전거,6,남,0,50
3720,2017,8,1,0,0,화,1,서울특별시 강남구 삼성동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,1,승용,0,남,0,50,승용,0,남,0,50
3721,2017,1,19,21,7,목,3,서울특별시 강남구 삼성동 삼성로,37.5139848,127.0565207,경상,1,차대차,0,맑음,0,0,승용,0,남,0,40,승용,0,남,0,60
3722,2017,3,15,9,3,수,2,서울특별시 강남구 삼성동 테헤란로,37.5045703,127.0494465,중상,2,차대차,0,맑음,0,1,승용,0,남,0,50,승용,0,남,0,40
3723,2017,7,15,8,2,토,5,서울특별시 강남구 삼성동 테헤란로87길,37.5098129,127.0580974,경상,1,차대차,0,맑음,0,0,승합,3,남,0,20,이륜,5,남,0,30
3724,2017,4,19,14,4,수,2,서울특별시 강남구 삼성동 테헤란로113길,37.5109216,127.0660722,경상,1,차대차,0,맑음,0,0,승용,0,남,0,30,승용,0,여,1,70
3725,2017,5,24,8,2,수,2,서울특별시 강남구 삼성동 삼성로,37.5139848,127.0565207,중상,2,차대사람,1,맑음,0,0,승용,0,남,0,50,보행자,9,여,1,60
3726,2017,1,30,6,2,월,0,서울특별시 강남구 삼성동 봉은사로,37.5085884,127.0405045,경상,1,차대차,0,맑음,0,0,승용,0,남,0,50,승용,0,남,0,20
3727,2017,9,13,16,5,수,2,서울특별시 강남구 삼성동 영동대로,37.5121481,127.0609078,경상,1,차대차,0,맑음,0,0,화물,8,남,0,40,승용,0,여,1,40
3728,2017,9,26,19,6,화,1,서울특별시 강남구 삼성동 영동대로106길,37.5139107,127.0634298,중상,2,차대사람,1,맑음,0,1,승용,0,남,0,20,보행자,9,여,1,40
3729,2017,1,6,11,3,금,4,서울특별시 강남구 삼성동 삼성로,37.5139848,127.0565207,경상,1,차대차,0,맑음,0,0,승용,0,남,0,20,이륜,5,남,0,50
3730,2017,8,10,21,7,목,3,서울특별시 강남구 삼성동 학동로68길,37.5166817,127.0469781,경상,1,차대차,0,비,1,1,이륜,5,남,0,30,승용,0,남,0,40
3731,2017,1,14,8,2,토,5,서울특별시 강남구 삼성동 영동대로,37.5121481,127.0609078,경상,1,차대사람,1,맑음,0,1,승용,0,남,0,20,보행자,9,남,0,30
3732,2017,6,23,12,4,금,4,서울특별시 강남구 삼성동 학동로88길,37.5182654,127.0530576,경상,1,차대차,0,맑음,0,0,승용,0,남,0,60,승합,3,남,0,70
3733,2017,1,9,9,3,월,0,서울특별시 강남구 삼성동 봉은사로,37.5085884,127.0405045,경상,1,차대차,0,맑음,0,1,자전거,6,여,1,30,승용,0,남,0,50
3734,2017,7,6,11,3,목,3,서울특별시 강남구 삼성동 테헤란로,37.5045703,127.0494465,중상,2,차대차,0,맑음,0,1,승합,3,남,0,50,승용,0,여,1,50
3735,2017,11,4,5,1,토,5,서울특별시 강남구 삼성동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,0,승용,0,여,1,50,승용,0,남,0,30
3736,2017,4,5,19,6,수,2,서울특별시 강남구 삼성동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,1,승용,0,남,0,30,승용,0,남,0,60
3737,2017,6,8,9,3,목,3,서울특별시 강남구 삼성동 봉은사로,37.5085884,127.0405045,경상,1,차대차,0,맑음,0,1,승용,0,남,0,30,승용,0,남,0,40
3738,2017,7,12,6,2,수,2,서울특별시 강남구 삼성동 봉은사로,37.5085884,127.0405045,중상,2,차대차,0,맑음,0,1,승합,3,남,0,50,자전거,6,남,0,40
3739,2017,11,15,23,7,수,2,서울특별시 강남구 삼성동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,1,승용,0,남,0,60,승용,0,남,0,40
3740,2017,3,2,23,7,목,3,서울특별시 강남구 삼성동 삼성로,37.5139848,127.0565207,경상,1,차대차,0,맑음,0,0,승용,0,남,0,50,승용,0,남,0,50
3741,2017,7,21,22,7,금,4,서울특별시 강남구 삼성동 테헤란로,37.5045703,127.0494465,경상,1,차대사람,1,맑음,0,0,승용,0,남,0,20,보행자,9,남,0,60
3742,2017,1,21,0,0,토,5,서울특별시 강남구 삼성동 봉은사로,37.5085884,127.0405045,중상,2,차대차,0,맑음,0,0,승용,0,남,0,50,승용,0,남,0,30
3743,2017,3,5,6,2,일,6,서울특별시 강남구 삼성동 영동대로,37.5121481,127.0609078,경상,1,차대차,0,맑음,0,1,승용,0,남,0,30,승용,0,여,1,60
3744,2017,5,31,7,2,수,2,서울특별시 강남구 삼성동 선릉로,37.5139848,127.0565207,중상,2,차대사람,1,맑음,0,0,승합,3,남,0,40,보행자,9,여,1,50
3745,2017,8,6,1,0,일,6,서울특별시 강남구 삼성동 테헤란로,37.5045703,127.0494465,중상,2,차대차,0,맑음,0,0,승용,0,남,0,50,승용,0,남,0,50
3746,2017,6,28,1,0,수,2,서울특별시 강남구 삼성동 봉은사로86길,37.5120656,127.0565415,중상,2,차대사람,1,맑음,0,0,승용,0,남,0,70,보행자,9,여,1,60
3747,2017,7,2,21,7,일,6,서울특별시 강남구 삼성동 테헤란로69길,37.5065324,127.0524485,경상,1,차대차,0,비,1,1,승용,0,남,0,40,승용,0,남,0,20
3748,2017,8,24,13,4,목,3,서울특별시 강남구 삼성동 봉은사로,37.5085884,127.0405045,중상,2,차대차,0,비,1,0,이륜,5,남,0,50,승용,0,남,0,20
3749,2017,2,13,11,3,월,0,서울특별시 강남구 삼성동 학동로,37.5148554,127.033969,부상신고,0,차대차,0,맑음,0,0,승용,0,여,1,30,승용,0,남,0,60
3750,2017,12,22,22,7,금,4,서울특별시 강남구 삼성동 삼성로,37.5139848,127.0565207,중상,2,차대차,0,맑음,0,1,승용,0,여,1,50,승용,0,남,0,60
3751,2017,1,25,12,4,수,2,서울특별시 강남구 삼성동 봉은사로,37.5085884,127.0405045,경상,1,차대차,0,맑음,0,0,승용,0,남,0,30,승용,0,남,0,30
3752,2017,1,13,20,6,금,4,서울특별시 강남구 삼성동 영동대로,37.5121481,127.0609078,경상,1,차대차,0,맑음,0,1,승용,0,여,1,50,승용,0,여,1,30
3753,2017,11,29,10,3,수,2,서울특별시 강남구 삼성동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,1,승용,0,남,0,60,이륜,5,남,0,40
3754,2017,2,17,8,2,금,4,서울특별시 강남구 삼성동 삼성로115길,37.5143321,127.0494282,경상,1,차대사람,1,맑음,0,1,승용,0,남,0,20,보행자,9,여,1,40
3755,2017,11,24,0,0,금,4,서울특별시 강남구 삼성동 테헤란로,37.5045703,127.0494465,경상,1,차대사람,1,눈,3,1,승용,0,여,1,20,보행자,9,남,0,30
3756,2017,2,25,23,7,토,5,서울특별시 강남구 삼성동 봉은사로,37.5085884,127.0405045,부상신고,0,차대차,0,맑음,0,0,승용,0,남,0,50,승용,0,남,0,50
3757,2017,3,18,11,3,토,5,서울특별시 강남구 삼성동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,0,승용,0,남,0,60,승용,0,남,0,60
3758,2017,9,24,17,5,일,6,서울특별시 강남구 삼성동 테헤란로88길,37.506534,127.0599706,중상,2,차대차,0,맑음,0,0,승용,0,여,1,60,승용,0,남,0,30
3759,2017,7,31,22,7,월,0,서울특별시 강남구 삼성동 선릉로,37.5139848,127.0565207,경상,1,차대차,0,맑음,0,1,승용,0,남,0,30,승용,0,남,0,60
3760,2017,12,18,3,1,월,0,서울특별시 강남구 삼성동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,눈,3,1,승용,0,남,0,20,이륜,5,남,0,70
3761,2017,6,13,19,6,화,1,서울특별시 강남구 삼성동 분당수서로,37.49349,127.0772119,중상,2,차대차,0,맑음,0,1,자전거,6,남,0,40,자전거,6,여,1,30
3762,2017,2,25,5,1,토,5,서울특별시 강남구 삼성동 봉은사로,37.5085884,127.0405045,중상,2,차대사람,1,맑음,0,1,승용,0,남,0,60,보행자,9,여,1,20
3763,2017,2,25,9,3,토,5,서울특별시 강남구 삼성동 삼성로,37.5139848,127.0565207,중상,2,차대차,0,맑음,0,0,화물,8,남,0,40,승용,0,여,1,60
3764,2017,5,30,16,5,화,1,서울특별시 강남구 삼성동 영동대로,37.5121481,127.0609078,경상,1,차대차,0,맑음,0,1,승용,0,여,1,50,이륜,5,남,0,40
3765,2017,7,22,8,2,토,5,서울특별시 강남구 삼성동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,1,승용,0,남,0,50,승용,0,남,0,50
3766,2017,12,9,1,0,토,5,서울특별시 강남구 삼성동 테헤란로,37.5045703,127.0494465,경상,1,차대사람,1,맑음,0,1,승용,0,남,0,50,보행자,9,남,0,50
3767,2017,1,7,5,1,토,5,서울특별시 강남구 삼성동 봉은사로,37.5085884,127.0405045,경상,1,차대차,0,맑음,0,1,승용,0,남,0,20,원동기,4,남,0,70
3768,2017,10,5,7,2,목,3,서울특별시 강남구 삼성동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,1,승용,0,남,0,50,승용,0,남,0,20
3769,2017,12,27,23,7,수,2,서울특별시 강남구 삼성동 선릉로,37.5139848,127.0565207,경상,1,차대차,0,맑음,0,1,승용,0,남,0,50,승용,0,남,0,30
3770,2017,2,19,1,0,일,6,서울특별시 강남구 삼성동 올림픽대로,37.5116399,126.9948354,경상,1,차대차,0,맑음,0,1,승용,0,남,0,50,승용,0,남,0,60
3771,2017,5,17,13,4,수,2,서울특별시 강남구 삼성동 삼성로,37.5139848,127.0565207,경상,1,차대차,0,맑음,0,1,승용,0,여,1,30,승용,0,남,0,30
3772,2017,1,24,20,6,화,1,서울특별시 강남구 삼성동 영동대로,37.5121481,127.0609078,경상,1,차대차,0,맑음,0,0,승용,0,남,0,30,승용,0,남,0,30
3773,2017,3,14,22,7,화,1,서울특별시 강남구 삼성동 삼성로,37.5139848,127.0565207,중상,2,차대차,0,맑음,0,0,승용,0,여,1,20,이륜,5,남,0,40
3774,2017,12,6,8,2,수,2,서울특별시 강남구 삼성동 봉은사로,37.5085884,127.0405045,경상,1,차대차,0,맑음,0,0,승용,0,남,0,30,승용,0,남,0,50
3775,2017,2,18,14,4,토,5,서울특별시 강남구 삼성동 봉은사로,37.5085884,127.0405045,경상,1,차대차,0,맑음,0,0,승용,0,남,0,20,승용,0,남,0,20
3776,2017,12,15,12,4,금,4,서울특별시 강남구 삼성동 테헤란로,37.5045703,127.0494465,중상,2,차대차,0,맑음,0,1,승용,0,남,0,60,이륜,5,남,0,60
3777,2017,1,18,10,3,수,2,서울특별시 강남구 삼성동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,0,승용,0,여,1,60,승용,0,남,0,60
3778,2017,7,22,2,0,토,5,서울특별시 강남구 삼성동 선릉로,37.5139848,127.0565207,경상,1,차대사람,1,맑음,0,1,승용,0,남,0,20,보행자,9,남,0,60
3779,2017,3,23,21,7,목,3,서울특별시 강남구 삼성동 봉은사로,37.5085884,127.0405045,중상,2,차대차,0,맑음,0,0,승용,0,남,0,30,이륜,5,남,0,40
